time,title,intro
2017-12-27 16:08,第六届优秀学子奖励计划“学术之星”“进取之星”答辩,"11月30日，我校第六届5A卓越引领计划之优秀学子奖励计划“学术之星”、“进取之星”答辩会在校本部学术报告厅举行。本次答辩会由学生处主办，生命科学技术学院承办，学校相关职能部门领导担任两场答辩会的专家评委，各学院主管学生工作领导和辅导员老师担任学院评委。
		
				学术之星：“上下求索，格物致知”
		
		…"
2017-12-27 16:03,第六届优秀学子奖励计划“创业之星”“艺术之星”答辩,"11月29日，我校第六届5A卓越引领计划之优秀学子奖励计划之“创业之星”、“艺术之星”答辩会在番禺校区图书馆报告厅举行。本场答辩会由学生处主办，外国语学院承办，学校相关职能部门领导担任两场答辩会的专家评委，各学院主管学生工作领导和辅导员老师担任学院评委。
		
				创业之星：“追逐梦想，创新无限”
		
		…"
2017-12-27 15:57,第六届优秀学子奖励计划“自强之星”“体育之星”答辩,"11月28日，我校第六届5A卓越引领计划之优秀学子奖励计划“自强之星”“体育之星”答辩会于番禺校区图书馆学术报告厅举行。本场答辩会由学生处主办，经济学院承办，学校相关职能部门领导担任两场答辩会的专家评委，各学院主管学生工作领导和辅导员老师担任学院评委。
		
				自强之星：“永不言败，心存感恩”
		
		来…"
2017-12-27 15:49,第六届优秀学子奖励计划“暨南之星”“领袖之星”答辩,"11月27日，我校第六届5A卓越引领计划之优秀学子奖励计划“暨南之星”和“领袖之星”答辩会在番禺校区图书馆学术报告厅举行。本场答辩会由学生处主办，管理学院承办，44位候选人齐聚一堂，尽展暨南学子风采。学校相关职能部门领导担任两场答辩会的专家评委，各学院主管学生工作领导和辅导员老师担任学院评委。
		
				
…"
2017-12-21 12:07,林英才：怀赤子之心为初心与使命奋斗,"林英才，国际关系学院2015级国际政治专业，老挝第四代华裔。曾获中国政府奖学金(CSC)、暨南大学新生奖学金、暨南大学华侨华人一等奖学金等奖励，荣获我校第六届“5A”卓越引领计划领袖之星荣誉称号，现任我校学生代表大会华侨华人留学生代表、第一届老挝学生联合会主席。
		
				
		
		(林英才)
		
				从零开始创…"
2017-12-21 16:03,叶耀坤：仰望“星”空与脚踏实地,"叶耀坤，理工学院应用物理学专业2014级学生，学习绩点专业第一。曾获国家奖学金等多项奖励，发表中文核心期刊论文一篇、获我校第六届“5A卓越引领计划”暨南之星标兵奖，入选我校本科优异生培养计划，已推免为北京大学直博生。
		
				
		
		（叶耀坤）
		
				仰望星空：播撒“5A”的种子
		
		三年前，作为亲友…"
2017-12-21 11:36,JNU暨语团队：助力网络思政 服务学生发展,"随着第六届“5A卓越引领计划”之优秀学子奖励计划答辩会的落幕，JNU暨语团队又多了2名闪耀的暨南“星星”。自此，这个仅有19人的团队已诞生5颗暨南“星星”。
		
				JNU暨语团队成立于今年3月份，由一群有梦想、有想法、有激情的暨南学子组成。团队以我校学生学习与发展官方微信平台为主阵地，专注网络思政，
				就…"
2017-12-21 09:22,暨南有一群“暖心”人,“在教学过程中我才知道，教的内容简单是一回事，如何把这个内容教好又是一回事。”暨南大学人文学院暖心志愿服务队队长叶若茵分享了队员杨洁发表的心得。暖心人将人文关怀薪火相传，默默奉献，希望通过教学帮助帮扶对象培养独立自主生活和与人正常交往的能力。在一次常规教学中，杨洁表示，笔画、汉字等对很多人来说都很…
2017-12-20 09:32,暨南青年说|听港人港事，做“超级联系人”,暨南青年说是港澳台侨青年学生成长和分享的沟通平台，听暨南人成长成才的故事，说青年人责任担当的理想。
2017-12-18 16:18,珠海校区志愿者助力2017年广东省旅游文化节,12月12日，2017年广东省旅游文化节在主会场珠海大剧院举办，本次活动围绕“活力广东·浪漫珠海”主题，以建设“粤港澳大湾区”和“港珠澳滨海国际休闲旅游目的地”为目标，把广东旅游文化节办成推介旅游形象、开拓国际旅游市场、促进产业融合、推动招商引资、加快城市发展升级和群众广泛参与的惠民节庆活动，实现经济效益…
2017-12-18 17:25,免费修电脑！珠海校区“电脑义修队”获赞技能高服务好,加入电脑义修队，每个人都有自己的“小心思”：2017级包装陈卓坚想要通过电脑义修队为电脑故障的同学提供一条有效且便捷的维修通道；2017级电信蔡泽林希望自己掌握技能的同时，锻炼人际交往能力，帮助他人，与人为善；2016级软工林树豪则希望利用自己的专业优势，学以致用，能让自己学到的知识在实践的同时帮助到别人………
2017-12-15 21:09,我校港澳台侨志愿者助力《财富》全球论坛,"12月6日，以“开放与创新：构建经济新格局”为主题《财富》全球论坛在广州开幕。经过广州《财富》全球论坛组委会志愿服务团队及团广州市委等选拔，我校共有174名同学成功入选，其中多名港澳台侨学子参与此次论坛志愿服务工作。
		
				
		
		
				
		
		(无人机团队)
		在我校举办的《财富》全球论坛誓师大会上，…"
2017-12-12 17:09,暨南青年说|用4天时间，看澳门这些年的变化,"12月4日至7日，学生处处长区向丽、番禺校区党工委常务副书记林晓灵、经济学院常委书记张志带领优秀澳门学生访澳团一行28人，参加为期4天的社会实践考察和学习交流活动。
		12月10日，第三届“暨南青年说”在番禺校区紫菜生活馆举行，优秀澳门学生访澳团的同学们就社会实践畅谈自己在澳门的所见所闻所得。本次活动由学生…"
2017-12-08 09:10,【微信】多彩暨南人 | 7天一条片！毕业半年入驻珠江新城，暨大这群年轻人…,从团队成立之初，就不断地有人问陈嘉瑞，你们的核心价值是什么，为什么要选择你们？
,,
,,
2017-11-23 17:08,袁晓露：在兴趣的指引下做好一件事,"一块大石头终于落地了。9月17日，袁晓露终于拿到了我校的学术保研名额。这意味着她终于可以在一年后与青睐的上海交通大学(后称“交大”)相遇了。
		
				
		
		（袁晓露在挑战杯国赛现场）
		袁晓露是我校新闻与传播学院2014级新闻学的学生，9月28日，她在推免服务系统接受了交大的待录取通知。她喜欢旅游，也是一个…"
,,
2017-11-22 17:16,Spicy!在Oneshow大赛玩转广告是怎样一种体验,"“现在要颁布的第四个获奖作品，是由暨南大学Spicy!团队创作的《开学大吉》，恭喜！”背景音乐响起，Spicy!团队走上舞台，接受金奖这一荣誉。这也是本次我校出战Oneshow中华创新竞赛取得的最佳成绩。
		
				
		
		(Spicy!团队现场合照)
		One Show中华青年创新竞赛作为The One Club for Art & Copy在全球推出的…"
,,
2017-11-06 11:32,【微信】多彩暨南人｜拿金奖，玩快闪！他们是有趣有料的暨南和声,"
				
						
								“哒哒哒哒哒……”一串快节奏的脚步声响起，国际学院辅导员何小勇像一阵风似的穿过走廊，大步踏进办公室。
								天色将晚，教学楼的课室里，新闻与传播学院星亮教授正在讲台前，上着今天的最后一节课。
								与此同时，化学与材料学院辅导员李逸凡坐上了从番禺校区开往校本部的校车，华…"
2017-11-06 09:35,蔡子悦：公益是一件我们应该做的事情,蔡子悦，曾任团工委青年志愿者协会珠海校区分会活动组干事，现任我校日月湖艺术团民乐团副团长、打击部部长，策划并参与了青年志愿者协会的会员队员招新、红十字急救员考证、最长的电影等活动，作为听梦队服务队队员定期出队进行志愿者工作，作为爱心邮寄固定成员长期与阳江小朋友进行通信，于2017年暑假参与巴基斯坦志愿…
,,
2017-10-31 11:20,2017新生杯辩论赛打响，新闻与传播学院辩论队赢得初赛胜利,10月22日下午我校新生杯辩论赛初赛于番禺校区教学楼323拉开序幕。由深圳旅游学院对战新闻与传播学院。辩题为“人际交往中，隐忍和坦率哪个更能消除矛盾”。深圳旅游学院队伍为正方，认为隐忍更能消除矛盾；新闻与传播学院队伍为反方，认为坦率更能消除矛盾。反方以7:2的成绩取得本场胜利，来自新闻与传播学院的杨嘉熹当选…
2017-11-09 11:25,我校运动员征战耐克精英挑战赛收获颇丰,10月14日，第八届耐克高校精英挑战赛落下帷幕。在本届比赛中，苏炳添以我校代表团领队的身份带领18名运动员出征比赛。经过一个上午紧张激烈的角逐，我校健儿在各个项目均有斩获——莫有雪以10秒88的成绩获得百米飞人大赛季军，人称“澳门飞人”的吕艳兰以12秒26夺得女子100米亚军，大一新生骆一格在跳高比赛中荣获第三名…
2017-10-27 10:53,林英才：立志成为外交官的老挝华裔留学生,"林英才，我校老挝华裔留学生，国际关系学院国际政治专业。我校学生会老挝学生联合会(筹)发起人，学代会常务委员、华侨华人留学生代表，学生领袖成长计划高级研修班学员，新生训练营优秀学生干部，四海书院学生会优秀部长；曾获暨南大学新生奖学金、华侨华人一等奖学金、中国政府奖学金等。
		十九大有一句话形容我辈青年…"
2017-10-17 09:32,张越然：15岁入读暨大，靠的是99%的汗水,"
				
				
		
		
				9月9日，在大多数同龄人还坐在高一的教室里的时候，15岁的张越然拿着大学的录取通知书，从最北端的黑龙江来到了南方滨海小城珠海。她跨越了三十个纬度，踏上人生的另一段征程。
		
		
				“我不是神童”
		
		张越然4岁就上小学，读完一年级以后，她的母亲作主让她跳过了二年级、直接读…"
2017-10-12 16:35,创意暨南园  多彩“暨南瓜”,"对于很多人来说，周五的来临意味着放松的周末，而对于三位“暨南瓜”的创始人来说，周五则是新的忙碌的开端——她们要在每周五推送新漫画并着手准备下一期的选题和绘制。
		运营这个公众号已有一年半的时间，她们的生活也如同笔下的漫画，多彩而有趣。
		
				“坚持是因为热爱”
		
		“暨南瓜”公众号创立于2016年…"
2017-09-21 16:41,【微信】同校同专业，双胞胎兄弟一起上暨大,"今年九月，
暨大迎来两个特别的新生！
他们分别是哥哥成泓道和弟弟成泓达，
他们都被暨南大学理工学院
光电工程系录取，
将在暨南园续写他们的传奇故事……"
2017-09-21 16:31,【微信】新生揭秘｜他们来自暨南，也来自少数民族,"
				1.马伟 
		
		人文学院 行政管理专业
		
				
		
		
				东乡族：
		
		“图中是我们的传统民族服饰，在人民大会堂拍的，少数民族晚会上我被邀请过去当观众，还有幸见到了习大大！”
		
				2.张梦尔
		
		文学院 汉语言文学专业
		
				
		
		
				俄罗斯族：
		
		“我的童年记忆中有过复活…"
2017-09-21 10:28,暨南有一群追梦的“一带一路”学子,"2017年，我校迎来了来自50多个国家和港澳台地区的10208名学子，其中包括了来自乌兹别克斯坦、土耳其、斯里兰卡、沙特阿拉伯、马来西亚等“一带一路”沿线国290多名学子。
		来到我校已经十余天了，“一带一路”沿线国学子除了和内招新生一样参加本科新生训练营和研究生入学教育，还体验了龙狮文化。无论是新生还是老生，…"
2017-09-21 17:05,【微信】责任心+高颜值，或许他们是暨大第一对双胞胎助教,来自新闻与传播学院2016级广播与电视专业的双胞胎兄弟黎子政、黎子治，就是这些助教中的“两份子”。去年入学时，这对长相几乎一模一样的高颜值 “蓝精灵”（2016年的新生训练营营服为蓝色，故16级新生被称为“蓝精灵” ） 就十分吸睛；今年双双穿上红色助教服的他们，又再度成为人群中的焦点。
2017-09-15 11:51,王煜莹：默默绽放的暨南播主女孩,"初次见到王煜莹的时候，你很难把她和“2017年暨大播音与主持艺术专业总分第一名”联系起来。并不像大家传统印象里的“播音女神”一样成熟大气，相反，王煜莹有着小女生独特的单纯与可爱，简单的披肩发，淡淡的妆，笑起来眉毛弯弯……
		“看到‘恭喜你’三个字的时候，激动得在马路上跳了起来。”回忆起自己拿到暨南大学…"
2017-09-13 11:24,姜熙泽：我想成为一个厉害的暨南人,舞台上的他自信从容，舞台下的他谦和有礼。他就是我校2017年本科新生训练营的新生代表——姜熙泽。作为一名播音与主持艺术专业的学生，他对艺考有着独特而深刻的理解；热爱公益的他曾在西昌参加过学校组织的山区支教活动，也曾前往青海开启一段义工之旅，收获颇丰；初入大学，他已参加了“百人团”和校内学生组织的招新，…
2017-08-17 11:50,国际公益游，暨南大学汉族、苗族学生携手秘鲁华裔学子发现苗乡文明旅游发…,2017年夏，暨南大学珠海校区人文学院思源·寻根大学生团队在广西壮族自治区柳州市融水苗族自治县大年乡，实地调研旅游产业发展对农村农业、生活用水水质影响。秘鲁华裔学生Wha San Antonio Chong Yi、苗族大学生梁胜与来自全国各地大学生一道翻山越岭，调研当地旅游业发展状况，向当地居民传播可持续发展的观念。学生团队…
2017-07-10 17:09,厉害了，我校高颜值学霸变身10w+音乐自媒体大V！,新闻与传播学院前任研究生会主席？硕博连读的高颜值学霸？新华社、南方周末的特约撰稿人？NO，这些都已经不再是他的标签。现在的他，是国内最“燃”的音乐自媒体“民谣故事”的创始人。他就是王悦，我校新闻与传播学院2013级博士生。
2017-06-02 15:34,曾子博——在创业之路上砥砺前行,"简介：2016年年底，暨南大学第五届“5A卓越引领计划”的获奖名单公示。来自2013级行政管理专业的曾子博，凭借“矢量商战”项目，荣获暨南大学创业之星标兵奖。
初见曾子博，戴着副眼镜的他给我一种文质彬彬的感觉，打扮得非常整洁，当递上矢量商战的介绍资料时，谦让得体的他没有一点架子。在采访的…"
,,
,,
2017-06-02 15:16,毕业季|学术之星孙瑾：筑梦暨南，青春无悔,孙瑾个人简介：女，翻译学院翻译专业2013级学生。综合测评专业第一，获暨南大学优秀学生一等奖学金、优秀学生干部一等奖学金;入学相继担任珠海校区艺术团司仪队队长、翻译学院学代团团长、校晨星英语报主编;以第一作者身份于B类核心期刊和公开期刊发表论文各一篇，以副主编身份出版专著一本;曾于世界500强金融公司、环球…
2017-05-25 11:39,【优秀毕业生分享】国际学院刘怡涛被华为腾讯相中的前前后后,"编者按：他山之石，可以攻玉。每个个体都有特殊性，你不必成为第二个谁谁谁，但你可以从他们身上看到很多。作者刘怡涛被华为和腾讯先后相中，他是13CST(计算机科学与技术)全英文计算机科学与技术专业中第二个去腾讯的，第一个是12CST的张金栋。
这篇文章是我早就想写，同时受赫栋峰老师和何小勇老师多次连环催促，才在临…"
2017-05-24 23:53,【群星闪耀暨南】“风尚之星”郑汶珠：怀着善心，在公益创业道路上前行,    “以善为行”是郑汶珠的生活理念。来自我校国际关系学院华侨华人研究院2014级国际政治专业的郑汶珠，获得了第五届优秀学子奖励计划的“风尚之星”，并且成为了第十二届中国大学生年度人物候选人之一。她积极促进港陆青年之间的交流，任我校香港校友会青年部副部长，举办过香港40周年周庆等多项交…
,,
2017-05-27 17:07,【外招生分享】暨南大学，遇见最好的你,"【个人简介】Kun Hung To (管洪韬)，,生于1996年9月5日，现就读于我校商学院的15财务管理，是一位香港的外招生，现任国际商学院团委、学生会信息编辑部正部长，曾获“港澳及华侨学生奖学金”三等奖。
诗与远方
高晓松说：“生活不止有眼前的苟且，还有诗和远方。”
我曾无数次幻想过海对岸的景象…"
2017-05-22 09:11,想就壮志凌云 做就脚踏实地,"
“统筹帷幄决千里，计成棋落定全局。万水千山携手过，岁久天长心不离。这里，是大统计的江湖。”打开经济统计学2014级团支部的微信公众号，这样的豪言壮语让人印象深刻。
闪闪发光的成绩单
“我们的目标是，让这个集体成为同学们一生美好的回忆。”13位班委和团支部干部，从最一开始，就决定为集…"
2017-05-17 11:14,身边的好心人：我校学生吴俊杰助66岁老人回家,"5月8日晚九点左右，我校药学院研二学生吴俊杰和同学在回宿舍的路上，发现一位老人躺在中山大道的一座立交桥底下。
据了解，老人刘宪奎是天津人，今年66岁，从老家骑车旅行到广东，在折返的路上被大雨困在立交桥底下。因看不惯老人家受累，吴俊杰不仅给老人送去晚餐，还和另外两名同学凑钱给老人买了车票。当晚，吴俊杰还…"
2017-05-17 11:12,【群星闪耀暨南】进取之星李依璠：我们都在追求一个更好的自己,“对于我而言，进取不仅仅指学习成绩方面的进步，更是生活上的一种进步，一种为未来努力奋斗的成果。”“进取之星”称号的获得者、力学与建筑工程学院工程力学专业2014级学生李依璠对“进取”二字有独到的见解。正如她的获奖感言：“上天是不会辜负努力的人的，每一次的发奋努力，必…
2017-05-14 12:44,【群星闪耀暨南】你所不知道的暨南“奥斯卡”,    5月14日下午，暨南大学第五届“5A卓越引领计划”颁奖典礼在校本部礼堂举行。“5A卓越引领计划”是广东省学生工作精品项目，也是暨南大学激励和引导学生的重要评价机制，在改革完善学生评价激励机制过程中发挥着龙头作用，成为学校高水平大学建设过程中，深化人才培养模式，创新人才培养机制的重…
2017-05-13 23:11,【群星闪耀暨南】来自香港的“星星”们：敢想敢做 活出精彩,"    在暨南园，有来自115个不同国家和地区在校华侨、港澳台和外国留学生11814人，高居全国第一。其中，有一群来自香港的有激情和拼劲的学子，成为暨南园耀眼瞩目的“星星”。让我们走近这些香港杰出学生代表，感受暨南香港青年的独特风采。
“风尚之星”郑汶珠：为爱而行，敢想敢做
    郑汶珠，曾…"
2017-05-13 21:18,【群星闪耀暨南】2014级华文教育A班：虽然国别不同，但我们心意相通,"    “天行健，君子以自强不息。地势坤，君子以厚德载物。”伴着悠扬典雅的音乐声，礼堂舞台上传来了声情并茂、抑扬顿挫的朗诵声。这是华文学院2014级华文教育A班的同学们在为第五届5A卓越引领计划颁奖典礼上的节目进行紧张彩排。
    华文学院2014级华文教育A班在本次5A卓越引领计划中成功获得了“卓越…"
2017-05-13 18:04,【群星闪耀暨南】“暨南之星”林凯基：在跳出舒适区的过程中步步成长,林凯基，来自力学与建筑工程学院2013级工程力学班，荣获第五届优秀学子奖励计划“暨南好班长”与“暨南之星”。学业上，他勤勉求实，曾获国家励志奖学金、南航十分关爱励志奖学金、金龙鱼奖学金；学术上，他热爱钻研与挑战，将第四届中南地区结构模型大赛二等奖与广东省大学生头脑奥林匹克挑战赛（超…
2017-05-12 23:03,【群星闪耀暨南】领袖之星：用行动践行责任 用引领诠释卓越,"   “动人以言者，其感不深；动人以行者，其应必速。”榜样的力量是无穷的，“5A卓越引领计划”所选出的“星星”们是暨南园中的榜样，而番禺校区历经三年培养出来的第一批“领袖之星”是独具风貌的榜样。
    以下是对番禺校区六位“领袖之星”的采访问答。

（从…"
2017-05-11 18:24,【群星闪耀暨南】自强之星：奋进踏新路，自强谱华章,    在暨南大学第五届“5A卓越引领计划”评选活动中，番禺校区诞生了一群特殊的“星星”。他们有着共同的特点——志存高远、百折不挠、自立自强，他们各具特色：既有大家口中的艰苦奋斗的“学霸”，也有迎难而上、热心公益的“志愿服务能手”；既有数次获奖、经验丰富…
2017-05-08 20:43,“offer收割机”黎凯龙谈求职：积极准备，主动出击,"提起黎凯龙，同学们都对他印象极深。被称为“男神学霸”“offer收割机”的他不仅成绩优异、荣誉累累，还赢得了多家名企的青睐，令同学们钦羡不已。
黎凯龙，2013级金融工程学生，曾获国家励志奖学金及企业奖学金，参加数学建模大赛获得美国大学生数学建模大赛国际一等奖等荣誉，曾获普华永道offer，…"
2017-05-08 11:16,【外招生分享】暨南大学，谢谢你,"【作者简介】Wee Yong Yeow (黄荣耀)，马来西亚华人，现就读于暨南大学商学院的15国际经济与贸易专业，现任国际商学院团委、学生会公关国际部副部长，曾获“华侨华人学生助学金”一等奖和“华侨华人学生奖学金”二等奖。
已经大二的我，回想起刚刚踏进暨南大学的情景，依然如昨日般清晰。还记得2015…"
2017-05-06 21:52,【群星闪耀暨南】2014级应用物理学班：闪闪满天星，聚是一团火,"“境自远尘笃坐定，物含妙理总堪寻。他们以思考作桨，创新为帆，各展才华，见物寻理，一路携手，共同前行。”这是班主任赵传熙眼中团结友爱的2014级应用物理学班，也是是本次5A卓越成长计划中的“卓越班集体”之一。
当之无愧的卓越班集体
“我们班是名副其实的‘5A班集体’，班上…"
2017-05-03 16:10,【留学生分享】在奋斗中成长 成为人生的掌舵者,"【个人简介】：Ng She Moon （马来西亚华人）  国际商学院2014级国际商务专业
犹记得在一个炎炎夏日，我来到了暨南大学。前一晚上我辗转反侧无法入眠，我独身一人来到异域他乡也好奇着未来将面临的挑战。转眼，我已在这里度过了两年半的大学生活，再也不是当时青涩不懂事，时时需要寻求学长学姐帮助的新生，相反我成为了…"
2017-05-02 14:15,【美国加州大学圣地亚哥分校交流分享】Do Something Different,"【个人简介】陈睿贤，我校国际商学院2015级财务管理专业，共青团员，汉族。个人座右铭: One day your life will flash before your eyes. Make sure it’s worth watching.

(陈睿贤)
加州之旅是人生中随时回头都能见到小山坡
走过郁郁葱葱的山林后
我又回到一览不见边的大平原
我无法证明我曾见过那山中的桃…"
2017-04-28 15:04,暨南园，有你，我的人生才精彩,"2013年9月7号，我怀揣着忐忑又兴奋的心情，跨进了蜚声海内外的暨南园。从这刻开始，我进入了人生的新阶段。国际商学院设在珠海校区，宽阔的水泥路面两旁，树木葱绿茂盛，教学楼、生活区配套完善，布局井然有序，我开始憧憬即将到来的四年大学生活。

多姿多彩的大学生活迥异于以往两点一线的中学生活。不同的教室、不一…"
2017-04-27 16:22,慕雪城主：找寻真实的自己，是摄影师也是文学博士,你可能不知道他到底是何方神圣，但你对他的照片应该并不陌生：水晶球里的大拱门、与富力教学楼同框的超级月亮、春天里缤纷多彩的暨南园……这些屡屡占据暨大官网首页、在微博上被疯转、偶尔还在朋友圈刷个屏的图片都出自他手——他是暨南大学2016级的文学博士生刘汉波，而他更为人所熟知的名字是&l…
2017-04-19 16:01,【法国图卢兹高等商学院交流分享】图村，一场不愿醒来的梦,"【个人简介】李志春，国际商学院2014级财务管理专业，曾获国家励志奖学金，优秀学生二等奖学金，A类挑战杯立项，D类挑战杯获省赛金奖，商业精英挑战赛三等奖，入选暨南大学优异生培养计划， 国商院优秀团支书等荣誉。座右铭：To be different。

(李志春在法国)
返校第一天，文老师问我感觉这次交换如何，一时竟语塞不…"
2017-05-22 16:20,【文莱大学交流分享】怀念在文莱四个月的每一个晴天,"七月盛夏，热情豪迈，带着满满激情到了文莱达鲁萨兰国。这四个月里的每一个晴天，我都很是怀念。

(文莱海滩)
自由的教学风格
与国内无异文莱大学(UBD)也是一样的学分制体系，没有学期有规定修满的课程和学分，但老师教学的风格却有所差异。每周的课分为lecture和tutorial，lecture是老师上课而tutorial就是学生展示…"
,,
2017-04-14 11:33,【美国威斯康辛交流分享】Embrace the Unknown,    【个人简介】胡培炜，国际商学院2013级金融工程专业，曾任国际商学院团委、学生会副秘书长，赴泰国公益项目志愿者，获暨南大学优秀学生奖学金，先后在中国工商银行、德勤中国、广发证券实习，并于2015-2016学年第一学期在美国威斯康辛大学交换学习。现已获美国罗彻斯特大学、约翰霍普金斯大学、马里兰大学等金融学硕…
2017-04-12 18:21,国家奖学金获得者——“全能”的明星体育生谢舒媛,"    2017年2月22日，我校管理学院2012级会计专业本科生谢舒媛及其主要事迹登上了《人民日报》，被收录在《国家奖学金学生代表名录》中：“做到了兼顾体育和学习，积极参与各类学术竞赛和科研项目，同时参加志愿者工作，热心帮助他人”。 

坚持不懈·奔跑15年的女飞人
第九届广东省大学生运动会优秀运…"
2017-04-07 10:48,【毕业生分享】保研之门关上后，他为自己打开了几扇窗,吴淦是国际学院2013级金融专业本科生，现已拿到北京大学、香港科技大学、香港大学、香港中文大学录取资格。
2017-04-13 15:52,【毕业生分享】做一个努力的人，好处远比你以为的更多,"【个人简介】
邵帅，女, 1995年10月生，中共党员，暨南大学国际商学院金融工程专业2013级学生，曾任百年暨南文化素质教育讲堂理事长、学院兼职辅导员、班长、学院组织部干事、校学生代表、青协志愿者等。大学三年GPA4.24，排名2/107，获得A类推免生资格。作为队长主持1项国家级大学生创新创业训练计划、1项校级大学生创…"
2017-04-07 09:36,【毕业生分享】士不可不弘毅，虽任重道远，我亦愿一搏,"唐若诗是国际商学院金融学2013级学生，曾担任暨南大学学生会珠海校区执委会秘书处副秘书长，暨南大学国际商学院团委学生会公关部干事，暨南大学学生艺术团司仪队。目前已被约翰霍普金斯大学、杜兰大学、马里兰大学金融硕士录取，最终选择了杜兰大学弗里曼商学院金融学硕士。
"
2017-04-06 16:58,【毕业生分享】逆流而上，道阻且长,【个人简介】刘芳，女，汉族，党员，国际商学院2013级金融工程学生，担任过国家级创新创业训练项目负责人，并参加过3个挑战杯项目，其中带队项目2个。大学四年总平均绩点4.17.曾获2013、2014年“优秀团员”称号，2014年优秀学生一等奖学金、2014年香港太阳国际金融集团奖学金，2014、2015年全国大学生数学建模…
2017-04-06 16:54,【毕业生分享】努力！奋斗！,陈溥江，暨南大学2013级金融工程学生，曾多次获得数学建模大赛国家级以及国际级殊荣，主持国家级大创一项，并在国际期刊发表金融研究论文两篇。2016年，经暨南大学国际交流处推荐，获奖学金前往美国常青藤之一的哥伦比亚大学交换。目前已获得曼切斯特大学、香港中文大学、香港大学、香港科技大学硕士录取，并决定入读于香…
2017-03-31 16:27,道别:大四准毕业生和他风雨无改的公益国学班,"“要毕业啦，给小朋友上的国学课程已经结束了。”郝嘉奇如是说。
虽然过去近三年来社区国学课程仍历历在目，但埋藏在硬盘深处的七十多份精心制作的课件已经不再更新，自2014年第一学期起每星期风雨无改的课程亦已告一段落。自此，每周五放学后的珠海拱北街道将军山社区服务站都少了一位社区志愿者和一堂公益国…"
2017-03-31 11:10,【2+2交换学习】遇见更好的自己,"去年四月，我从朋友那里得知了英国伯明翰大学的2+2项目，当时便下定决心努力争取一下。最大的一道坎就是雅思了。我利用周末时间准备了两个月，并且每天坚持背单词和练习听力，最后成功抓住了这个机会。
学会独立并照顾好自己
经历过一次初入大学，比起之前的不安与惶恐，这次更多的是憧憬和斗志。出发前对自己说，这是…"
2017-03-31 09:49,【挑战杯系列】新型光纤激光液压传感器科研团队：兴趣助我们走得更远,走进光子技术研究院的实验室，映入眼帘的便是满屋的精密科研器件。“这就是新型光纤激光液压传感器，这个器件可以测量任何物体的压力。” 光子技术研究院2015级硕士肖鹏指着一个四方的小器件介绍道。这个研究新型光纤激光液压传感器件的科研团队，由5位光子技术研究院的硕士生组成，分别是光子技术研究院的2015…
2017-03-29 09:56,"Nice Meeting You , Canada","这是一个零下十多度飘着雪的城市，却依旧让人想念。
喜欢这儿的学习 McGill
麦吉尔大学简称McGill，坐落在加拿大第二大城市蒙特利尔，常被视为“北方哈佛”或“加拿大哈佛”。其实在去之前我知道的也不多，很多都是来自百度的直观了解。但是在那学习的几个星期，却让我有了一些感受。McGill有一个…"
2017-03-22 11:22,今朝pro的背后：一个做着公益的创业团队,"广州“一模”考试刚过，应届高考生进入备战高考冲刺阶段，为自己心仪的大学奋斗。面对着未知的大学和陌生的专业，应届生往往会迷茫和不知所措。由我校创业团队研发的“今朝pro”微信公众平台应运而生，很有针对性的为应届生提供了大学的资讯和与学长学姐交流的平台。
对高校的宣讲流程的优化
创始…"
,,
2017-03-20 12:10,国际学院学子前往动物救助站开展志愿活动,"3月11日，为弘扬雷锋精神，国际学院食品质量与安全专业的近40位同学前往土华动物救助站进行志愿活动。

同学们抵达救助站后，开始为小动物们清理居所并分工进行喂食 。在与管理员苏小东的交流中，同学们了解到如果没有义工的帮助，救助站会比较冷清，一人照顾小动物压力较大。他很感激同学们能够有本次志愿活动，也希望…"
2017-03-19 12:15,【雷锋月】国际学院学子为市民普及药物知识,"2016级国际学院药学的17名同学积极响应号召，弘扬“热心公益、奉献社会”的雷锋精神，参与了以“学系于药，心寄于人”为主题的志愿活动。3月12日一早，PHA的同学们一同前往广州小洲村派发关于药物知识的传单，并向小洲村的村民普及基本药物知识。

在活动开展前，同学积极查找资料，结合所学的知识…"
2017-03-09 11:39,我的国考心路——亦余心之所善兮，虽九死其犹未悔,"宜未雨而绸缪，毋临渴而掘井
实诚地说，保守估计也该是十几年前，我就认为自己适合成为一名公仆。现在，男女都怕入错行。所以，找工作最好符合自己的理想和性格特质，实际上这样通过笔试面试也相对容易些，毕竟已经有很多方面是契合了。整个大四，我只面试了三次，后两次全部通过，可见精准定位自有它的优势。
这一次国…"
